date,venue,title,year,synopsis,url,cost,details,rating,posterSource,poster
"19 Jun 2017",yotel-manhattan,Moonlight,2016,"A chronicle of the childhood, adolescence and burgeoning adulthood of a young, African-American, gay man growing up in a rough neighborhood of Miami.",https://www.eventbrite.com/e/rooftop-cinema-club-manhattan-moonlight-2016-tickets-34144879253,33,,R,https://images-na.ssl-images-amazon.com/images/M/MV5BNzQxNTIyODAxMV5BMl5BanBnXkFtZTgwNzQyMDA3OTE@._V1_SX300.jpg,/img/posters/2017/moonlight-2016.jpg
"20 Jun 2017",officeops-brooklyn,"Top Gun",1986,"As students at the United States Navy's elite fighter weapons school compete to be best in the class, one daring young pilot learns a few things from a civilian instructor that are not taught in the classroom.",https://www.eventbrite.com/e/rooftop-cinema-club-brooklyn-top-gun-1986-tickets-33345838300,17,,PG,https://images-na.ssl-images-amazon.com/images/M/MV5BZjQxYTA3ODItNzgxMy00N2Y2LWJlZGMtMTRlM2JkZjI1ZDhhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,/img/posters/2017/top-gun-1986.jpg
"21 Jun 2017",officeops-brooklyn,"Hell or High Water",2016,"A divorced father and his ex-con older brother resort to a desperate scheme in order to save their family's ranch in West Texas.",https://www.eventbrite.com/e/rooftop-cinema-club-brooklyn-hell-or-high-water-2016-tickets-33345857357,19,,R,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4NDA1OTA5NF5BMl5BanBnXkFtZTgwMDQ2MDM5ODE@._V1_SX300.jpg,/img/posters/2017/hell-or-high-water-2016.jpg
"21 Jun 2017",yotel-manhattan,"The Big Lebowski",1998,"""The Dude"" Lebowski, mistaken for a millionaire Lebowski, seeks restitution for his ruined rug and enlists his bowling buddies to help get it.",https://www.eventbrite.com/e/rooftop-cinema-club-manhattan-the-big-lebowski-1998-tickets-34146268408,33,,R,https://images-na.ssl-images-amazon.com/images/M/MV5BZTFjMjBiYzItNzU5YS00MjdiLWJkOTktNDQ3MTE3ZjY2YTY5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,/img/posters/2017/the-big-lebowski-1998.jpg
"22 Jun 2017",officeops-brooklyn,"Train to Busan",2016,"While a zombie virus breaks out in South Korea, passengers struggle to survive on the train from Seoul to Busan.",https://www.eventbrite.com/e/rooftop-cinema-club-brooklyn-train-to-busan-2016-tickets-33345959663,19,,,https://images-na.ssl-images-amazon.com/images/M/MV5BMTkwOTQ4OTg0OV5BMl5BanBnXkFtZTgwMzQyOTM0OTE@._V1_SX300.jpg,/img/posters/2017/train-to-busan-2016.jpg
"22 Jun 2017",yotel-manhattan,Split,2016,"Three girls are kidnapped by a man with a diagnosed 23 distinct personalities. They must try to escape before the apparent emergence of a frightful new 24th.",https://www.eventbrite.com/e/rooftop-cinema-club-manhattan-split-2016-tickets-34146492077,33,,PG-13,https://images-na.ssl-images-amazon.com/images/M/MV5BZTJiNGM2NjItNDRiYy00ZjY0LTgwNTItZDBmZGRlODQ4YThkL2ltYWdlXkEyXkFqcGdeQXVyMjY5ODI4NDk@._V1_SX300.jpg,/img/posters/2017/split-2016.jpg
"23 Jun 2017",officeops-brooklyn,"North by Northwest",1959,"A hapless New York advertising executive is mistaken for a government agent by a group of foreign spies, and is pursued across the country while he looks for a way to survive.",https://www.eventbrite.com/e/rooftop-cinema-club-brooklyn-north-by-northwest-1959-tickets-33345983735,19,,APPROVED,https://images-na.ssl-images-amazon.com/images/M/MV5BMjQwMTQ0MzgwNl5BMl5BanBnXkFtZTgwNjc4ODE4MzE@._V1_SX300.jpg,/img/posters/2017/north-by-northwest-1959.jpg
"23 Jun 2017",yotel-manhattan,"Spice World",1997,"World famous pop group The Spice Girls zip around London in their luxurious double decker tour bus having various adventures and performing for their fans.",https://www.eventbrite.com/e/rooftop-cinema-club-manhattan-spice-world-1997-tickets-34146513140,33,,PG,https://images-na.ssl-images-amazon.com/images/M/MV5BM2NmYTlmMGMtMjg1Zi00NmM4LTk4ODEtOWM5MTQxMDRiMDAxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,/img/posters/2017/spice-world-1997.jpg
"24 Jun 2017",yotel-manhattan,"Dirty Dancing",1987,"Spending the summer at a Catskills resort with her family, Frances ""Baby"" Houseman falls in love with the camp's dance instructor, Johnny Castle.",https://www.eventbrite.com/e/rooftop-cinema-club-manhattan-dirty-dancing-1987-tickets-34146541224,33,,PG-13,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3MDY3ODQ2OV5BMl5BanBnXkFtZTgwOTQ2NTYxMTE@._V1_SX300.jpg,/img/posters/2017/dirty-dancing-1987.jpg
"25 Jun 2017",officeops-brooklyn,Grease,1978,"Good girl Sandy and greaser Danny fell in love over the summer. When they unexpectedly discover they're now in the same high school, will they be able to rekindle their romance?",https://www.eventbrite.com/e/rooftop-cinema-club-manhattan-grease-1978-tickets-34146563290,33,,PG-13,https://images-na.ssl-images-amazon.com/images/M/MV5BNGY3ZTA4ZWEtMmI4Yy00NTE1LTkxZDMtNjRlMzM1N2ZiMDJiXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,/img/posters/2017/grease-1978.jpg
"26 Jun 2017",officeops-brooklyn,"Donnie Darko",2001,"A troubled teenager is plagued by visions of a man in a large rabbit suit who manipulates him to commit a series of crimes, after he narrowly escapes a bizarre accident.",https://www.eventbrite.com/e/rooftop-cinema-club-brooklyn-donnie-darko-15th-anniversary-4k-restoration-2001-tickets-33346024858,17,,R,https://images-na.ssl-images-amazon.com/images/M/MV5BZWQyN2ZkODktMTBkNS00OTBjLWJhOGYtNGU4YWVkNTY0ZDZkXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,/img/posters/2017/donnie-darko-2001.jpg
"26 Jun 2017",yotel-manhattan,"Rogue One",2016,"The Rebel Alliance makes a risky move to steal the plans for the Death Star, setting up the epic saga to follow.",https://www.eventbrite.com/e/rooftop-cinema-club-manhattan-rogue-one-a-star-wars-story-2016-tickets-34146608425,33,,PG-13,https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwMzMxODIzOV5BMl5BanBnXkFtZTgwNzg3OTAzMDI@._V1_SX300.jpg,/img/posters/2017/rogue-one-2016.jpg
"27 Jun 2017",officeops-brooklyn,"The LEGO Batman Movie",2017,"A cooler-than-ever Bruce Wayne must deal with the usual suspects as they plan to rule Gotham City, while discovering that he has accidentally adopted a teenage orphan who wishes to become his sidekick.",https://www.eventbrite.com/e/rooftop-cinema-club-brooklyn-the-lego-batman-movie-2017-tickets-33346138197,17,,PG,https://images-na.ssl-images-amazon.com/images/M/MV5BMTcyNTEyOTY0M15BMl5BanBnXkFtZTgwOTAyNzU3MDI@._V1_SX300.jpg,/img/posters/2017/the-lego-batman-movie-2017.jpg
"27 Jun 2017",yotel-manhattan,"The LEGO Batman Movie",2017,"A cooler-than-ever Bruce Wayne must deal with the usual suspects as they plan to rule Gotham City, while discovering that he has accidentally adopted a teenage orphan who wishes to become his sidekick.",https://www.eventbrite.com/e/rooftop-cinema-club-manhattan-the-lego-batman-movie-2017-tickets-34146628485,33,,PG,https://images-na.ssl-images-amazon.com/images/M/MV5BMTcyNTEyOTY0M15BMl5BanBnXkFtZTgwOTAyNzU3MDI@._V1_SX300.jpg,/img/posters/2017/the-lego-batman-movie-2017.jpg
"28 Jun 2017",yotel-manhattan,"Top Gun",1986,"As students at the United States Navy's elite fighter weapons school compete to be best in the class, one daring young pilot learns a few things from a civilian instructor that are not taught in the classroom.",https://www.eventbrite.com/e/rooftop-cinema-club-manhattan-top-gun-1986-tickets-34146657572,33,,PG,https://images-na.ssl-images-amazon.com/images/M/MV5BZjQxYTA3ODItNzgxMy00N2Y2LWJlZGMtMTRlM2JkZjI1ZDhhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,/img/posters/2017/top-gun-1986.jpg
"19 Jun 2017",bryant-park,"King Kong",1933,"A film crew goes to a tropical island for an exotic location shoot and discovers a colossal giant gorilla who takes a shine to their female blonde star. He is then captured and brought back to New York City for public exhibition.",http://bryantpark.org/events/2017/06/19/hbo-bryant-park-summer-film-festival,,"Lawn opens at 5:00 p.m., film at sunset",PASSED,"https://images-na.ssl-images-amazon.com/images/M/MV5BODM0MTEyMjQxOF5BMl5BanBnXkFtZTgwNzYwNTk1MjE@._V1._CR8.883331298828125,6.5333404541015625,344,488_SY132_CR2,0,89,132_AL_.jpg_V1_SX300.jpg",/img/posters/2017/king-kong-1933.jpg
"26 Jun 2017",bryant-park,"On The Town",1949,"Three sailors on a day of shore leave in New York City look for fun and romance before their twenty-four hours are up.",http://bryantpark.org/events/2017/06/26/hbo-bryant-park-summer-film-festival,,"Lawn opens at 5:00 p.m., film at sunset",APPROVED,https://images-na.ssl-images-amazon.com/images/M/MV5BNjk0YmVlNTQtZDg0NC00MGYyLWFhYTMtMTBlMzFkYjczMDMyXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,/img/posters/2017/on-the-town-1949.jpg
"3 Jul 2017",bryant-park,"The Muppets Take Manhattan",1984,"Kermit and his friends go to New York to get their musical on Broadway only to find it's a more difficult task than they anticipated.",http://bryantpark.org/events/2017/07/03/hbo-bryant-park-summer-film-festival,,"Lawn opens at 5:00 p.m., film at sunset",G,https://images-na.ssl-images-amazon.com/images/M/MV5BNmFiYTU2YjEtNjcxNy00MzViLTljMGEtNWI4OTU0ZTRhZTM1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDIwODAwNzg@._V1_SX300.jpg,/img/posters/2017/the-muppets-take-manhattan-1984.jpg
"10 Jul 2017",bryant-park,Sabrina,1954,"A playboy becomes interested in the daughter of his family's chauffeur, but it's his more serious brother who would be the better man for her.",http://bryantpark.org/events/2017/07/10/hbo-bryant-park-summer-film-festival,,"Lawn opens at 5:00 p.m., film at sunset",UNRATED,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIyMDAxMTExMV5BMl5BanBnXkFtZTgwOTc0ODEzMDE@._V1._CR67,63,1255,1917_SX89_AL_.jpg_V1_SX300.jpg",/img/posters/2017/sabrina-1954.jpg
"17 Jul 2017",bryant-park,"Wall Street",1987,"A young and impatient stockbroker is willing to do anything to get to the top, including trading on illegal inside information taken through a ruthless and greedy corporate raider who takes the youth under his wing.",http://bryantpark.org/events/2017/07/17/hbo-bryant-park-summer-film-festival,,"Lawn opens at 5:00 p.m., film at sunset",R,https://images-na.ssl-images-amazon.com/images/M/MV5BNmEyZGQ4NDQtNTEzZC00MDczLWE4ZTEtYTg0ODg2NTkyMWM3XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,/img/posters/2017/wall-street-1987.jpg
"24 Jul 2017",bryant-park,"Pillow Talk",1959,"A man and a woman who share a party line cannot stand each other, but he has fun romancing her with his voice disguised.",http://bryantpark.org/events/2017/07/24/hbo-bryant-park-summer-film-festival,,"Lawn opens at 5:00 p.m., film at sunset",APPROVED,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5NDg1NzU1OV5BMl5BanBnXkFtZTgwMDQyODgxMTE@._V1_SX300.jpg,/img/posters/2017/pillow-talk-1959.jpg
"31 Jul 2017",bryant-park,"The Hustler",1961,"An up-and-coming pool player plays a long-time champion in a single high-stakes match.",http://bryantpark.org/events/2017/07/31/hbo-bryant-park-summer-film-festival,,"Lawn opens at 5:00 p.m., film at sunset",UNRATED,https://images-na.ssl-images-amazon.com/images/M/MV5BNjhjODI2NTItMGE1ZS00NThiLWE1MmYtOWE3YzcyNzY1MTJlXkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_SX300.jpg,/img/posters/2017/the-hustler-1961.jpg
"7 Aug 2017",bryant-park,"All That Jazz",1979,"Director/choreographer Bob Fosse tells his own life story as he details the sordid life of Joe Gideon, a womanizing, drug-using dancer.",http://bryantpark.org/events/2017/08/07/hbo-bryant-park-summer-film-festival,,"Lawn opens at 5:00 p.m., film at sunset",R,https://images-na.ssl-images-amazon.com/images/M/MV5BZWE4N2JkNDUtZDU4MC00ZjNhLTlkMjYtOTNkMjZhMDAwMDMyXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,/img/posters/2017/all-that-jazz-1979.jpg
"14 Aug 2017",bryant-park,"North by Northwest",1959,"A hapless New York advertising executive is mistaken for a government agent by a group of foreign spies, and is pursued across the country while he looks for a way to survive.",http://bryantpark.org/events/2017/08/14/hbo-bryant-park-summer-film-festival,,"Lawn opens at 5:00 p.m., film at sunset",APPROVED,https://images-na.ssl-images-amazon.com/images/M/MV5BMjQwMTQ0MzgwNl5BMl5BanBnXkFtZTgwNjc4ODE4MzE@._V1_SX300.jpg,
"21 Aug 2017",bryant-park,"Dirty Dancing",1987,"Spending the summer at a Catskills resort with her family, Frances ""Baby"" Houseman falls in love with the camp's dance instructor, Johnny Castle.",http://bryantpark.org/events/2017/08/21/hbo-bryant-park-summer-film-festival,,"Lawn opens at 5:00 p.m., film at sunset",PG-13,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3MDY3ODQ2OV5BMl5BanBnXkFtZTgwOTQ2NTYxMTE@._V1_SX300.jpg,
