date,venue,title,year,synopsis,url,cost,details,rating,posterSource,poster
"8 Jun 2018",the-painters-playground,"Captain Underpants: The First Epic Movie",2017,"2 overly imaginative pranksters named George and Harold hypnotize their principal into thinking he's a ridiculously enthusiastic, incredibly dimwitted superhero named Captain Underpants.",https://www.nycgovparks.org/events/2018/06/08/movies-under-the-stars-captain-underpants-the-first-epic-movie,0,"8:00pm – 10:00pm",PG,https://ia.media-imdb.com/images/M/MV5BMjE1MzM2NzgzNV5BMl5BanBnXkFtZTgwODU3NTI0MTI@._V1_SX300.jpg,/img/posters/2018/captain-underpants-the-first-epic-movie-2017.jpg
"8 Jun 2018",paul-raimonda-playground,Ferdinand,2017,"After Ferdinand, a bull with a big heart, is mistaken for a dangerous beast, he is captured and torn from his home. Determined to return to his family, he rallies a misfit team on the ultimate adventure.",https://www.nycgovparks.org/events/2018/06/08/movies-under-the-stars-ferdinand,0,"8:00pm – 10:00pm",PG,https://ia.media-imdb.com/images/M/MV5BOTIwMDI0NjQ4OF5BMl5BanBnXkFtZTgwNjU0MzAyNDM@._V1_SX300.jpg,/img/posters/2018/ferdinand-2017.jpg
"8 Jun 2018",mccarren-park-pool-deck-mccarren-park,"Saturday Church",2017,"A 14 year-old-boy, struggling with gender identity and religion, begins to use fantasy to escape his life in the inner city and find his passion in the process.",https://www.nycgovparks.org/events/2018/06/08/movies-under-the-stars-saturday-church,0,"8:30pm – 10:00pm",N/A,https://ia.media-imdb.com/images/M/MV5BMjQwOTA0MzIzOF5BMl5BanBnXkFtZTgwNDUxNTYxNDM@._V1_SX300.jpg,/img/posters/2018/saturday-church-2017.jpg
"8 Jun 2018",paradise-on-earth,"The LEGO Batman Movie",2017,"A cooler-than-ever Bruce Wayne must deal with the usual suspects as they plan to rule Gotham City, while discovering that he has accidentally adopted a teenage orphan who wishes to become his sidekick.",https://www.nycgovparks.org/events/2018/06/08/summer-movie-night-the-lego-batman-movie,0,"8:30pm – 10:30pm",PG,https://ia.media-imdb.com/images/M/MV5BMTcyNTEyOTY0M15BMl5BanBnXkFtZTgwOTAyNzU3MDI@._V1_SX300.jpg,
"9 Jun 2018",hunters-point-south-park,"The Wizard of Oz",1939,"Dorothy Gale is swept away from a farm in Kansas to a magical land of Oz in a tornado and embarks on a quest with her new friends to see the Wizard who can help her return home in Kansas and help her friends as well.",https://www.nycgovparks.org/events/2018/06/09/cinemalic-presents-the-wizard-of-oz,0,"7:30pm – 10:30pm",PG,https://ia.media-imdb.com/images/M/MV5BNjUyMTc4MDExMV5BMl5BanBnXkFtZTgwNDg0NDIwMjE@._V1_SX300.jpg,/img/posters/2018/the-wizard-of-oz-1939.jpg
"9 Jun 2018",latourette-park-parking-lot,"Field of Dreams",1989,"An Iowa corn farmer, hearing voices, interprets them as a command to build a baseball diamond in his fields; he does, and the 1919 Chicago White Sox come.",https://www.nycgovparks.org/events/2018/06/09/movies-under-the-stars-field-of-dreams,0,"8:00pm – 10:00pm",PG,https://ia.media-imdb.com/images/M/MV5BNzk5OWY0YjAtYWU3ZS00Y2Q4LWFlNjItMzgwMTQ2MjIyMDFmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,/img/posters/2018/field-of-dreams-1989.jpg
"9 Jun 2018",john-jay-park,"Wonder Woman",2017,"When a pilot crashes and tells of conflict in the outside world, Diana, an Amazonian warrior in training, leaves home to fight a war, discovering her full powers and true destiny.",https://www.nycgovparks.org/events/2018/06/09/movies-under-the-stars-wonder-woman,0,"8:00pm – 11:00pm",PG-13,https://ia.media-imdb.com/images/M/MV5BNDFmZjgyMTEtYTk5MC00NmY0LWJhZjktOWY2MzI5YjkzODNlXkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_SX300.jpg,
"9 Jun 2018",brookville-park,"Black Panther",2018,"T'Challa, the King of Wakanda, rises to the throne in the isolated, technologically advanced African nation, but his claim is challenged by a vengeful outsider who was a childhood victim of T'Challa's father's mistake.",https://www.nycgovparks.org/events/2018/06/09/movies-under-the-stars-black-panther,0,"8:00pm – 10:00pm",PG-13,https://ia.media-imdb.com/images/M/MV5BMTg1MTY2MjYzNV5BMl5BanBnXkFtZTgwMTc4NTMwNDI@._V1_SX300.jpg,/img/posters/2018/black-panther-2018.jpg
"10 Jun 2018",ehrenreich-austin-playground,"Kubo and the Two Strings",2016,"A young boy named Kubo must locate a magical suit of armour worn by his late father in order to defeat a vengeful spirit from the past.",https://www.nycgovparks.org/events/2018/06/10/movies-under-the-stars-captain-underpants-the-last-epic-movie,0,"8:00pm – 10:00pm",PG,https://ia.media-imdb.com/images/M/MV5BMjA2Mzg2NDMzNl5BMl5BanBnXkFtZTgwMjcwODUzOTE@._V1_SX300.jpg,/img/posters/2018/kubo-and-the-two-strings-2016.jpg
"10 Jun 2018",john-paul-jones-park,Rocky,1976,"A small-time boxer gets a supremely rare chance to fight a heavy-weight champion in a bout in which he strives to go the distance for his self-respect.",https://www.nycgovparks.org/events/2018/06/10/movies-under-the-stars-rocky1,0,"8:30pm – 10:30pm",PG,https://ia.media-imdb.com/images/M/MV5BMTY5MDMzODUyOF5BMl5BanBnXkFtZTcwMTQ3NTMyNA@@._V1_SX300.jpg,/img/posters/2018/rocky-1976.jpg
"12 Jun 2018",samuel-n-bennerson-2nd-playground,"Black Panther",2018,"T'Challa, the King of Wakanda, rises to the throne in the isolated, technologically advanced African nation, but his claim is challenged by a vengeful outsider who was a childhood victim of T'Challa's father's mistake.",https://www.nycgovparks.org/events/2018/06/12/movies-under-the-stars-black-panther,0,"8:00pm – 10:30pm",PG-13,https://ia.media-imdb.com/images/M/MV5BMTg1MTY2MjYzNV5BMl5BanBnXkFtZTgwMTc4NTMwNDI@._V1_SX300.jpg,/img/posters/2018/black-panther-2018.jpg
"13 Jun 2018",st-catherines-park,"Despicable Me 3",2017,"Gru meets his long-lost charming, cheerful, and more successful twin brother Dru who wants to team up with him for one last criminal heist.",https://www.nycgovparks.org/events/2018/06/13/movies-under-the-stars-despicable-me-3,0,"8:00pm – 11:00pm",PG,https://ia.media-imdb.com/images/M/MV5BNjUyNzQ2MTg3Ml5BMl5BanBnXkFtZTgwNzE4NDM3MTI@._V1_SX300.jpg,/img/posters/2018/despicable-me-3-2017.jpg
"14 Jun 2018",greenbelt-recreation-center-blood-root-valley,"West Side Story",1961,"Two youngsters from rival New York City gangs fall in love, but tensions between their respective friends build toward tragedy.",https://www.nycgovparks.org/events/2018/06/14/movies-under-the-stars-west-side-story,0,"8:00pm – 10:30pm",,https://ia.media-imdb.com/images/M/MV5BMTM0NDAxOTI5MF5BMl5BanBnXkFtZTcwNjI4Mjg3NA@@._V1_SX300.jpg,/img/posters/2018/west-side-story-1961.jpg
"14 Jun 2018",marcus-garvey-park,"The Shape of Water",2017,"At a top secret research facility in the 1960s, a lonely janitor forms a unique relationship with an amphibious creature that is being held in captivity.",https://www.nycgovparks.org/events/2018/06/14/movies-under-the-stars-the-shape-of-water,0,"8:00pm – 10:30pm",R,https://ia.media-imdb.com/images/M/MV5BNGNiNWQ5M2MtNGI0OC00MDA2LWI5NzEtMmZiYjVjMDEyOWYzXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_SX300.jpg,/img/posters/2018/the-shape-of-water-2017.jpg
"14 Jun 2018",tony-dapolito-recreation-center,Stonewall,2015,"A young man's political awakening and coming of age during the days and weeks leading up to the Stonewall Riots.",https://www.nycgovparks.org/events/2018/06/14/movies-under-the-stars-pride-month-series-stonewall,0,"8:00pm – 11:00pm",R,https://ia.media-imdb.com/images/M/MV5BMjE4MDY0Mjk0MV5BMl5BanBnXkFtZTgwMTkzMDY0NjE@._V1_SX300.jpg,/img/posters/2018/stonewall-2015.jpg
"14 Jun 2018",hallets-cove,Zootopia,2016,"In a city of anthropomorphic animals, a rookie bunny cop and a cynical con artist fox must work together to uncover a conspiracy.",https://www.nycgovparks.org/events/2018/06/14/movies-under-the-stars-zootopia,0,"8:00pm – 10:00pm",PG,https://ia.media-imdb.com/images/M/MV5BOTMyMjEyNzIzMV5BMl5BanBnXkFtZTgwNzIyNjU0NzE@._V1_SX300.jpg,/img/posters/2018/zootopia-2016.jpg
"15 Jun 2018",hunters-point-south-park,Moonstruck,1987,"Loretta Castorini, a bookkeeper from Brooklyn, New York, finds herself in a difficult situation when she falls for the brother of the man she has agreed to marry.",https://www.nycgovparks.org/events/2018/06/15/cinemalic-presents-moonstruck,0,"7:30pm – 10:30pm",PG,https://ia.media-imdb.com/images/M/MV5BMjIwMDY0NzYyMF5BMl5BanBnXkFtZTcwOTE5NDk0NA@@._V1_SX300.jpg,/img/posters/2018/moonstruck-1987.jpg
"15 Jun 2018",midland-field,"Transformers: The Last Knight",2017,"Autobots and Decepticons are at war, with humans on the sidelines. Optimus Prime is gone. The key to saving our future lies buried in the secrets of the past, in the hidden history of Transformers on Earth.",https://www.nycgovparks.org/events/2018/06/15/movies-under-the-stars-transformers-the-last-knight,0,"8:00pm – 10:30pm",PG-13,https://ia.media-imdb.com/images/M/MV5BMTk3OTI3MDk4N15BMl5BanBnXkFtZTgwNDg2ODIyMjI@._V1_SX300.jpg,/img/posters/2018/transformers-the-last-knight-2017.jpg
"15 Jun 2018",columbus-park,"The LEGO Ninjago Movie",2017,"Shunned by everyone for being the son of an evil warlord, a teenager seeks to defeat him with the help of his fellow ninjas.",https://www.nycgovparks.org/events/2018/06/15/movies-under-the-stars-moca-cinema-the-lego-ninjago-movie,0,"8:00pm – 10:30pm",PG,https://ia.media-imdb.com/images/M/MV5BNDI3MDljMTQtYzBiYS00NDk2LTlhYzUtYmM0NWIyMmZkMDZkXkEyXkFqcGdeQXVyNjk5NDA3OTk@._V1_SX300.jpg,/img/posters/2018/the-lego-ninjago-movie-2017.jpg
"15 Jun 2018",astoria-park,Grease,1978,"Good girl Sandy and greaser Danny fell in love over the summer. When they unexpectedly discover they're now in the same high school, will they be able to rekindle their romance?",https://www.nycgovparks.org/events/2018/06/15/grease-drivein-movie,0,"8:30pm – 10:30pm",PG-13,https://ia.media-imdb.com/images/M/MV5BZDYwMDBiYWUtMDU0YS00YzEzLWJhYTctNGU0MDhmMzI4NWUxXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_SX300.jpg,/img/posters/2018/grease-1978.jpg
"16 Jun 2018",bloomingdale-park,"Black Panther",2018,"T'Challa, the King of Wakanda, rises to the throne in the isolated, technologically advanced African nation, but his claim is challenged by a vengeful outsider who was a childhood victim of T'Challa's father's mistake.",https://www.nycgovparks.org/events/2018/06/16/movies-under-the-stars-black-panther,0,"8:00pm – 10:30pm",PG-13,https://ia.media-imdb.com/images/M/MV5BMTg1MTY2MjYzNV5BMl5BanBnXkFtZTgwMTc4NTMwNDI@._V1_SX300.jpg,/img/posters/2018/black-panther-2018.jpg
"16 Jun 2018",von-briesen-park,"Dr. Seuss' the Cat in the Hat",2012,,https://www.nycgovparks.org/events/2018/06/16/movies-under-the-stars-dr-suess-the-cat-in-the-hat,0,"8:00pm – 9:30pm",N/A,,
"16 Jun 2018",little-flower-playground,"The Greatest Showman",2017,"Celebrates the birth of show business, and tells of a visionary who rose from nothing to create a spectacle that became a worldwide sensation.",https://www.nycgovparks.org/events/2018/06/16/movies-under-the-stars-the-greatest-showman1,0,"8:00pm – 11:00pm",PG,https://ia.media-imdb.com/images/M/MV5BMjI1NDYzNzY2Ml5BMl5BanBnXkFtZTgwODQwODczNTM@._V1_SX300.jpg,/img/posters/2018/the-greatest-showman-2017.jpg
"16 Jun 2018",electric-playground,Moana,2016,"In Ancient Polynesia, when a terrible curse incurred by the Demigod Maui reaches Moana's island, she answers the Ocean's call to seek out the Demigod to set things right.",https://www.nycgovparks.org/events/2018/06/16/movies-under-the-stars-moana,0,"8:00pm – 10:00pm",PG,https://ia.media-imdb.com/images/M/MV5BMjI4MzU5NTExNF5BMl5BanBnXkFtZTgwNzY1MTEwMDI@._V1_SX300.jpg,
"16 Jun 2018",amersfort-park,"Jumanji: Welcome to the Jungle",2017,"Four teenagers are sucked into a magical video game, and the only way they can escape is to work together to finish the game.",https://www.nycgovparks.org/events/2018/06/16/movies-under-the-stars-jumanji-welcome-to-the-jungle,0,"8:30pm – 10:30pm",PG-13,https://ia.media-imdb.com/images/M/MV5BODQ0NDhjYWItYTMxZi00NTk2LWIzNDEtOWZiYWYxZjc2MTgxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,
"17 Jun 2018",lewis-h-latimer-house,Zootopia,2016,"In a city of anthropomorphic animals, a rookie bunny cop and a cynical con artist fox must work together to uncover a conspiracy.",https://www.nycgovparks.org/events/2018/06/17/fathers-day-film-screening-zootopia,0,"3:00pm – 5:00pm

RSVP required",PG,https://ia.media-imdb.com/images/M/MV5BOTMyMjEyNzIzMV5BMl5BanBnXkFtZTgwNzIyNjU0NzE@._V1_SX300.jpg,/img/posters/2018/zootopia-2016.jpg
"17 Jun 2018",bill-brown-playground,"Willy Wonka and the Chocolate Factory",2017,"The classic Roald Dahl tale gets a modern twist when Tom and Jerry enter the amazing world of Willy Wonka's Chocolate Factory.",https://www.nycgovparks.org/events/2018/06/17/movies-under-the-stars-willie-wonka-and-the-chocolate-factory-1971,0,"8:30pm – 10:15pm",,https://images-na.ssl-images-amazon.com/images/M/MV5BOWM5OGVjZDQtMzY5Ny00ODRhLWIzNTQtYjdiMjcwZTYzNGFhXkEyXkFqcGdeQXVyNzUzNzkxMjM@._V1_SX300.jpg,/img/posters/2018/willy-wonka-and-the-chocolate-factory-2017.jpg
"19 Jun 2018",wright-brothers-playground,Logan,2017,"In the near future, a weary Logan cares for an ailing Professor X, somewhere on the Mexican border. However, Logan's attempts to hide from the world, and his legacy, are upended when a young mutant arrives, pursued by dark forces.",https://www.nycgovparks.org/events/2018/06/19/movies-under-the-stars-logan,0,"8:00pm – 11:00pm",R,https://ia.media-imdb.com/images/M/MV5BYzc5MTU4N2EtYTkyMi00NjdhLTg3NWEtMTY4OTEyMzJhZTAzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,/img/posters/2018/logan-2017.jpg
"21 Jun 2018",tony-dapolito-recreation-center,"God's Own Country",2017,"Spring. Yorkshire. Young farmer Johnny Saxby numbs his daily frustrations with binge drinking and casual sex, until the arrival of a Romanian migrant worker for lambing season ignites an intense relationship that sets Johnny on a new path.",https://www.nycgovparks.org/events/2018/06/21/movies-under-the-stars-pride-month-series-gods-own-country,0,"8:00pm – 11:00pm",,https://ia.media-imdb.com/images/M/MV5BNjRhYzk2NDAtYzA1Mi00MmNmLWE1ZjQtMDBhZmUyMTdjZjBiXkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_SX300.jpg,/img/posters/2018/god-s-own-country-2017.jpg
"21 Jun 2018",astoria-park-lawn-in-astoria-park,"School of Rock",2003,"After being kicked out of a rock band, Dewey Finn becomes a substitute teacher of a strict elementary private school, only to try and turn it into a rock band.",https://www.nycgovparks.org/events/2018/06/21/school-of-rock,0,"8:30pm – 10:00pm",PG-13,https://ia.media-imdb.com/images/M/MV5BMjEwOTMzNjYzMl5BMl5BanBnXkFtZTcwNjczMTQyMQ@@._V1_SX300.jpg,/img/posters/2018/school-of-rock-2003.jpg
"22 Jun 2018",fort-greene-park,"The Art of the Score",,,https://www.nycgovparks.org/events/2018/06/22/movies-under-the-stars-festival-friday-the-art-of-the-score,0,"7:30pm – 10:30pm",,,
"22 Jun 2018",seaside-wildlife-nature-park,"The SpongeBob Movie: Sponge Out of Water",2015,"When a diabolical pirate above the sea steals the secret Krabby Patty formula, SpongeBob and his nemesis Plankton must team up in order to get it back.",https://www.nycgovparks.org/events/2018/06/22/movies-under-the-stars-the-spongebob-squarepants-movie-sponge-out-of-water,0,"8:00pm – 9:30pm",PG,https://ia.media-imdb.com/images/M/MV5BMjYyNDczNTE0MF5BMl5BanBnXkFtZTgwNjkzNDYxMzE@._V1_SX300.jpg,/img/posters/2018/the-spongebob-movie-sponge-out-of-water-2015.jpg
"22 Jun 2018",faber-park-in-faber-pool-and-park,"Yogi Bear",2010,"A documentary filmmaker travels to Jellystone Park to shoot a project and soon crosses paths with Yogi Bear, his sidekick Boo-Boo, and Ranger Smith.",https://www.nycgovparks.org/events/2018/06/22/movies-under-the-stars-yogi-bear,0,"8:00pm – 9:30pm",PG,https://ia.media-imdb.com/images/M/MV5BMTczMjU1NTQ0M15BMl5BanBnXkFtZTcwMjIxMTA3Mw@@._V1_SX300.jpg,/img/posters/2018/yogi-bear-2010.jpg
"22 Jun 2018",columbus-park,"Pushing Hands",1991,"All the while, Master Chu tries to find his place in the foreign American world.",https://www.nycgovparks.org/events/2018/06/22/movies-under-the-stars-moca-cinema-pushing-hands,0,"8:00pm – 10:30pm",,https://m.media-amazon.com/images/M/MV5BMTIxMzk0MDYzNV5BMl5BanBnXkFtZTcwNTkwNTgxMQ@@._V1_SX300.jpg,/img/posters/2018/pushing-hands-1991.jpg
"22 Jun 2018",phil-scooter-rizzuto-park,"Despicable Me 3",2017,"Gru meets his long-lost charming, cheerful, and more successful twin brother Dru who wants to team up with him for one last criminal heist.",https://www.nycgovparks.org/events/2018/06/22/movies-under-the-stars,0,"8:00pm – 10:00pm",PG,https://ia.media-imdb.com/images/M/MV5BNjUyNzQ2MTg3Ml5BMl5BanBnXkFtZTgwNzE4NDM3MTI@._V1_SX300.jpg,/img/posters/2018/despicable-me-3-2017.jpg
"23 Jun 2018",detective-russel-timoshenko-soccer-field-in-franklin-d-roosevelt-boardwalk-and-beach,Dunkirk,2017,"Allied soldiers from Belgium, the British Empire and France are surrounded by the German Army, and evacuated during a fierce battle in World War II.",https://www.nycgovparks.org/events/2018/06/23/movies-under-the-stars-dunkirk,0,"8:00pm – 10:00pm",PG-13,https://ia.media-imdb.com/images/M/MV5BN2YyZjQ0NTEtNzU5MS00NGZkLTg0MTEtYzJmMWY3MWRhZjM2XkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_SX300.jpg,/img/posters/2018/dunkirk-2017.jpg
"23 Jun 2018",st-nicholas-park-135-lawn-in-st-nicholas-park,Marshall,2017,"The story of Thurgood Marshall, the crusading lawyer who would become the first African-American Supreme Court Justice, as he battles through one of his career-defining cases.",https://www.nycgovparks.org/events/2018/06/23/movies-under-the-stars-marshall,0,"8:00pm – 11:00pm",PG-13,https://ia.media-imdb.com/images/M/MV5BNzg3YTc4N2ItZmZkZS00OWE1LWIyNGMtNzYzZWQzMzVkZWI2XkEyXkFqcGdeQXVyNTQ3MjE4NTU@._V1_SX300.jpg,/img/posters/2018/marshall-2017.jpg
"23 Jun 2018",sean-s-place,"The Lego Ninjago Movie",2017,"Shunned by everyone for being the son of an evil warlord, a teenager seeks to defeat him with the help of his fellow ninjas.",https://www.nycgovparks.org/events/2018/06/23/movies-under-the-stars-the-lego-ninjago-movie,0,"8:00pm – 10:00pm",PG,https://ia.media-imdb.com/images/M/MV5BNDI3MDljMTQtYzBiYS00NDk2LTlhYzUtYmM0NWIyMmZkMDZkXkEyXkFqcGdeQXVyNjk5NDA3OTk@._V1_SX300.jpg,/img/posters/2018/the-lego-ninjago-movie-2017.jpg
"23 Jun 2018",dyker-beach-park,"Nut Job 2: Nutty by Nature",2017,"Following the events of the first film, Surly and his friends must stop Oakton City's mayor from destroying their home to make way for a dysfunctional amusement park.",https://www.nycgovparks.org/events/2018/06/23/movies-under-the-stars-nut-job-2-nutty-by-nature,0,"8:30pm – 10:00pm",PG,https://ia.media-imdb.com/images/M/MV5BZTA5ZDZhMjgtNjNkOC00MzM0LWFlZmItZTM4MjJkMGEyZGQwXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_SX300.jpg,/img/posters/2018/nut-job-2-nutty-by-nature-2017.jpg
"26 Jun 2018",moore-playground,Fences,2016,"A working-class African-American father tries to raise his family in the 1950s, while coming to terms with the events of his life.",https://www.nycgovparks.org/events/2018/06/26/movies-under-the-stars-fences,0,"8:00pm – 11:00pm",PG-13,https://ia.media-imdb.com/images/M/MV5BOTg0Nzc1NjA0MV5BMl5BanBnXkFtZTgwNTcyNDQ0MDI@._V1_SX300.jpg,/img/posters/2018/fences-2016.jpg
"26 Jun 2018",russell-sage-playground,"The Lion King",1994,"A Lion cub crown prince is tricked by a treacherous uncle into thinking he caused his father's death and flees into exile in despair, only to learn in adulthood his identity and his responsibilities.",https://www.nycgovparks.org/events/2018/06/26/movies-under-the-stars-the-lion-king,0,"8:00pm – 10:00pm",G,https://ia.media-imdb.com/images/M/MV5BYTYxNGMyZTYtMjE3MS00MzNjLWFjNmYtMDk3N2FmM2JiM2M1XkEyXkFqcGdeQXVyNjY5NDU4NzI@._V1_SX300.jpg,/img/posters/2018/the-lion-king-1994.jpg
"27 Jun 2018",unisphere-in-flushing-meadows-corona-park,"Jumanji: Welcome to the Jungle",2017,"Four teenagers are sucked into a magical video game, and the only way they can escape is to work together to finish the game.",https://www.nycgovparks.org/events/2018/06/27/movies-under-the-stars-jumanji-2017,0,"8:00pm – 10:00pm",PG-13,https://ia.media-imdb.com/images/M/MV5BODQ0NDhjYWItYTMxZi00NTk2LWIzNDEtOWZiYWYxZjc2MTgxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,
"27 Jun 2018",j-hood-wright-park-in-j-hood-wright-park,"The Greatest Showman",2017,"Celebrates the birth of show business, and tells of a visionary who rose from nothing to create a spectacle that became a worldwide sensation.",https://www.nycgovparks.org/events/2018/06/27/movies-under-the-stars-the-greatest-showman,0,"8:00pm – 11:00pm",PG,https://ia.media-imdb.com/images/M/MV5BMjI1NDYzNzY2Ml5BMl5BanBnXkFtZTgwODQwODczNTM@._V1_SX300.jpg,/img/posters/2018/the-greatest-showman-2017.jpg
"27 Jun 2018",kelly-park-in-kelly-park-playground,"The Lion King",1994,"A Lion cub crown prince is tricked by a treacherous uncle into thinking he caused his father's death and flees into exile in despair, only to learn in adulthood his identity and his responsibilities.",https://www.nycgovparks.org/events/2018/06/27/movies-under-the-stars-the-lion-king,0,"8:30pm – 10:00pm",G,https://ia.media-imdb.com/images/M/MV5BYTYxNGMyZTYtMjE3MS00MzNjLWFjNmYtMDk3N2FmM2JiM2M1XkEyXkFqcGdeQXVyNjY5NDU4NzI@._V1_SX300.jpg,/img/posters/2018/the-lion-king-1994.jpg
"28 Jun 2018",beach-17th-street-and-seagirt-boulevard-in-rockaway-beach-and-boardwalk,"The Last Jedi",2017,"Rey develops her newly discovered abilities with the guidance of Luke Skywalker, who is unsettled by the strength of her powers. Meanwhile, the Resistance prepares for battle with the First Order.",https://www.nycgovparks.org/events/2018/06/28/movie-nights-in-rockaway,0,"8:00pm – 11:00pm",PG-13,https://ia.media-imdb.com/images/M/MV5BMjQ1MzcxNjg4N15BMl5BanBnXkFtZTgwNzgwMjY4MzI@._V1_SX300.jpg,/img/posters/2018/the-last-jedi-2017.jpg
"28 Jun 2018",greenbelt-recreation-center-in-blood-root-valley,Chicago,2002,"Murderesses Velma Kelly and Roxie Hart find themselves on death row together and fight for the fame that will keep them from the gallows in 1920s Chicago.",https://www.nycgovparks.org/events/2018/06/28/movies-under-the-stars-chicago,0,"8:00pm – 10:00pm",PG-13,https://ia.media-imdb.com/images/M/MV5BN2E3NDU1ZTktNzZjNy00MWU3LWI4YmMtMjdjNTIzMDU0MDdiXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,/img/posters/2018/chicago-2002.jpg
"28 Jun 2018",chelsea-park,"Captain Underpants: The First Epic Movie",2017,"2 overly imaginative pranksters named George and Harold hypnotize their principal into thinking he's a ridiculously enthusiastic, incredibly dimwitted superhero named Captain Underpants.",https://www.nycgovparks.org/events/2018/06/28/movies-under-the-stars-despicable-me-3,0,"8:00pm – 11:00pm",PG,https://ia.media-imdb.com/images/M/MV5BMjE1MzM2NzgzNV5BMl5BanBnXkFtZTgwODU3NTI0MTI@._V1_SX300.jpg,/img/posters/2018/captain-underpants-the-first-epic-movie-2017.jpg
"28 Jun 2018",tony-dapolito-recreation-center,"Saturday Church",2017,"A 14 year-old-boy, struggling with gender identity and religion, begins to use fantasy to escape his life in the inner city and find his passion in the process.",https://www.nycgovparks.org/events/2018/06/28/movies-under-the-stars-pride-month-series-saturday-church,0,"8:00pm – 11:00pm",N/A,https://ia.media-imdb.com/images/M/MV5BMjQwOTA0MzIzOF5BMl5BanBnXkFtZTgwNDUxNTYxNDM@._V1_SX300.jpg,
"28 Jun 2018",pena-herrera-park-in-pena-herrera-playground,"Power Rangers",2017,"A group of high-school students, who are infused with unique superpowers, harness their abilities in order to save the world.",https://www.nycgovparks.org/events/2018/06/28/movies-under-the-stars-power-rangers-2017,0,"8:30pm – 10:00pm",PG-13,https://ia.media-imdb.com/images/M/MV5BMTU1MTkxNzc5NF5BMl5BanBnXkFtZTgwOTM2Mzk3MTI@._V1_SX300.jpg,/img/posters/2018/power-rangers-2017.jpg
"29 Jun 2018",willowbrook-park-archery-range-in-willowbrook-park,"Spider-Man: Homecoming",2017,"Peter Parker balances his life as an ordinary high school student in Queens with his superhero alter-ego Spider-Man, and finds himself on the trail of a new menace prowling the skies of New York City.",https://www.nycgovparks.org/events/2018/06/29/movies-under-the-stars-spiderman-homecoming,0,"8:00pm – 10:30pm",PG-13,https://ia.media-imdb.com/images/M/MV5BNTk4ODQ1MzgzNl5BMl5BanBnXkFtZTgwMTMyMzM4MTI@._V1_SX300.jpg,/img/posters/2018/spider-man-homecoming-2017.jpg
"29 Jun 2018",columbus-park,"The Last Dragon",1985,"In New York City, a young man searches for the ""master"" to obtain the final level of martial arts mastery known as the glow. Along the way, he must fight a martial arts expert corrupted ...",https://www.nycgovparks.org/events/2018/06/29/movies-under-the-stars-moca-cinema-the-last-dragon,0,"8:00pm – 10:30pm",PG-13,https://ia.media-imdb.com/images/M/MV5BMjlkNDA2NTQtYzNlOS00YmY1LTk5YzEtMWVhYTY0ZDI0ZDIxXkEyXkFqcGdeQXVyNjEwMTA0NTc@._V1_SX300.jpg,
"29 Jun 2018",paul-raimonda-playground,Wonder,2017,"Based on the New York Times bestseller, WONDER tells the incredibly inspiring and heartwarming story of August Pullman, a boy with facial differences who enters 5th grade, attending a mainstream elementary school for the first time.",https://www.nycgovparks.org/events/2018/06/29/movies-under-the-stars-wonder,0,"8:00pm – 10:00pm",PG,https://ia.media-imdb.com/images/M/MV5BYjFhOWY0OTgtNDkzMC00YWJkLTk1NGEtYWUxNjhmMmQ5ZjYyXkEyXkFqcGdeQXVyMjMxOTE0ODA@._V1_SX300.jpg,/img/posters/2018/wonder-2017.jpg
"29 Jun 2018",mckinley-park,"E.T. the Extra-Terrestrial",1982,"A troubled child summons the courage to help a friendly alien escape Earth and return to his home world.",https://www.nycgovparks.org/events/2018/06/29/movies-under-the-stars-et-the-extra-terrestrial,0,"8:30pm – 10:30pm",PG,https://ia.media-imdb.com/images/M/MV5BMTQ2ODFlMDAtNzdhOC00ZDYzLWE3YTMtNDU4ZGFmZmJmYTczXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,/img/posters/2018/e-t-the-extra-terrestrial-1982.jpg
"29 Jun 2018",mccarren-park,"Smiles of a Summer Night",1955,"In Sweden at the turn of the century, members of the upper class and their servants find themselves in a romantic tangle that they try to work out amidst jealousy and heartbreak.",https://www.nycgovparks.org/events/2018/06/29/arts-culture-fun-ingmar-film-festival-seventh-seal,0,"9:00pm – 11:00pm",,https://images-na.ssl-images-amazon.com/images/M/MV5BZjY0Zjg3MGItMTc5Yy00MTlmLThhZjMtZGIzNDI1ZjFjN2VmXkEyXkFqcGdeQXVyNzQxNDExNTU@._V1_SX300.jpg,/img/posters/2018/smiles-of-a-summer-night-1955.jpg
